user_id,week,MCQ.TOT.FACT,MCQ.PERC.CO.FACT,EXC.TOT.FACT,EXC.PERC.CO.FACT,VID.TOT.FACT,MCQ.SH.TOT.FACT,TG.DENS.FACT,MC.EVAL.FACT,CONTENT.ACCESS.FACT,ntimes,state
4,2,0,0,0,0,0,0,0,0,0,12,3
4,3,Q1,Q4,Q1,Q4,0,0,Q1,0,Q3,12,4
4,4,Q3,Q3,Q4,Q2,Q2,0,Q4,Q2,Q4,12,2
4,5,Q3,Q3,Q2,Q4,Q1,0,Q3,0,Q4,12,2
4,6,Q4,Q4,Q2,Q2,Q2,Q1,Q2,0,Q4,12,2
4,7,Q4,Q4,Q1,Q4,Q2,Q1,Q4,Q1,Q4,12,2
4,8,0,0,Q4,Q1,Q3,0,Q2,0,Q4,12,5
4,9,0,0,Q3,Q2,0,0,Q2,Q3,Q3,12,5
4,10,0,0,Q3,Q1,0,0,Q2,0,Q3,12,5
4,11,Q1,Q4,Q4,Q1,Q1,0,Q4,Q4,Q2,12,2
4,12,Q2,Q4,Q3,Q2,Q1,0,Q4,0,Q3,12,2
4,13,Q2,Q3,Q2,Q4,Q2,0,Q2,0,Q2,12,4
5,2,Q4,Q2,Q4,Q1,Q1,Q4,Q4,Q3,Q4,12,2
5,3,Q3,Q3,Q3,Q2,0,Q4,Q4,Q3,Q3,12,2
5,4,Q3,Q3,Q3,Q2,Q2,Q4,Q4,Q4,Q4,12,2
5,5,Q2,Q2,Q3,Q2,Q1,Q3,Q3,Q1,Q3,12,2
5,6,Q2,Q2,Q4,Q4,Q1,Q3,Q4,0,Q4,12,2
5,7,Q3,Q2,Q1,Q4,Q1,Q4,Q3,Q3,Q3,12,2
5,8,Q3,Q3,Q1,Q4,Q1,Q4,Q4,Q1,Q2,12,2
5,9,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
5,10,0,0,Q1,Q4,0,0,Q1,0,0,12,1
5,11,Q2,Q3,Q1,Q4,0,Q3,Q3,0,Q2,12,4
5,12,Q2,Q2,Q1,Q4,Q1,Q3,Q4,0,Q1,12,4
5,13,0,0,Q2,Q2,Q1,0,Q1,0,0,12,5
6,2,Q4,Q3,Q4,Q3,Q1,Q4,Q4,Q4,Q4,12,2
6,3,Q4,Q3,Q4,Q3,Q2,Q3,Q4,Q1,Q4,12,2
6,4,Q4,Q4,Q4,Q4,Q4,Q1,Q4,Q3,Q4,12,2
6,5,Q4,Q2,Q2,Q3,0,Q1,Q3,0,Q4,12,2
6,6,Q3,Q3,Q4,Q3,Q3,Q1,Q3,0,Q4,12,2
6,7,Q3,Q1,Q3,Q4,Q2,0,Q3,0,Q3,12,2
6,8,Q4,Q4,Q4,Q3,Q4,0,Q4,0,Q4,12,2
6,9,Q3,Q3,Q4,Q4,Q3,Q1,Q4,Q1,Q4,12,2
6,10,Q2,Q3,Q4,Q1,Q3,0,Q3,0,Q2,12,2
6,11,0,0,Q3,Q2,Q1,0,Q4,0,Q4,12,5
6,12,Q4,Q2,Q3,Q3,Q4,Q1,Q4,0,Q4,12,2
6,13,Q4,Q4,Q4,Q4,0,0,Q1,0,Q3,12,4
10,2,0,0,Q4,Q1,Q1,0,Q2,Q1,Q3,12,5
10,3,0,0,Q3,Q1,0,0,Q1,0,Q1,12,5
10,4,0,0,Q4,Q1,0,0,Q1,0,Q1,12,5
10,5,0,0,Q3,Q2,0,0,Q1,0,Q2,12,5
10,6,Q3,Q2,Q2,Q1,Q4,Q4,Q4,Q2,Q4,12,2
10,7,0,0,Q4,Q2,0,0,Q2,0,Q1,12,5
10,8,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
10,9,0,0,Q3,Q3,0,0,Q1,0,0,12,5
10,10,0,0,Q2,Q3,0,0,Q2,0,Q1,12,5
10,11,0,0,Q4,Q2,0,0,Q2,0,0,12,5
10,12,0,0,Q1,Q3,0,0,Q3,0,Q1,12,5
10,13,Q3,Q4,Q3,Q2,Q3,Q3,Q2,0,Q1,12,4
11,2,Q4,Q2,Q2,Q3,Q2,Q2,Q4,Q4,Q4,12,2
11,3,Q4,Q1,Q2,Q3,Q4,0,Q3,Q4,Q3,12,2
11,4,Q3,Q2,Q3,Q2,Q3,Q4,Q4,Q4,Q1,12,2
11,5,Q3,Q3,Q2,Q3,Q2,Q3,Q4,Q4,Q4,12,2
11,6,Q2,Q2,Q1,Q4,Q1,Q2,Q1,Q1,Q1,12,4
11,7,Q4,Q3,Q1,Q4,Q1,Q4,Q4,Q4,Q4,12,2
11,8,0,0,Q1,Q4,0,0,Q2,Q2,Q1,12,1
11,9,Q3,Q2,Q1,Q4,Q1,Q4,Q4,Q2,Q3,12,2
11,10,Q2,Q3,Q1,Q4,Q2,Q3,Q1,Q1,Q2,12,4
11,11,Q2,Q4,Q1,Q4,Q1,Q2,Q3,0,Q1,12,4
11,12,Q3,Q3,Q1,Q4,Q1,Q3,Q4,Q3,Q2,12,2
11,13,Q1,Q4,Q1,Q4,Q1,0,Q3,0,Q2,12,4
12,2,Q2,Q3,Q2,Q3,0,Q2,Q3,Q2,Q3,12,4
12,3,Q3,Q2,Q2,Q3,0,Q3,Q2,Q2,Q2,12,4
12,4,Q2,Q4,Q1,Q4,Q1,0,Q3,0,Q3,12,4
12,5,Q1,Q1,Q2,Q3,0,0,Q2,0,Q1,12,4
12,6,Q1,Q4,Q1,Q1,0,Q1,Q1,0,Q3,12,4
12,7,Q3,Q1,Q4,Q2,Q3,Q2,Q4,Q1,Q4,12,2
12,8,Q2,Q4,Q2,Q3,Q1,Q2,Q4,0,Q4,12,2
12,9,Q4,Q2,Q2,Q3,Q3,Q4,Q4,0,Q4,12,2
12,10,Q2,Q3,Q2,Q2,Q3,Q3,Q4,0,Q1,12,2
12,11,Q1,0,Q3,Q2,0,Q2,Q3,0,Q2,12,4
12,12,Q2,Q3,Q2,Q3,0,Q2,Q4,Q3,Q2,12,2
12,13,Q1,Q4,Q3,Q2,0,Q1,Q4,0,Q3,12,4
13,2,Q4,Q3,0,0,Q2,Q4,Q2,0,Q4,12,4
13,3,Q4,Q2,Q3,Q4,Q1,Q3,Q3,0,Q2,12,2
13,4,Q1,Q1,Q3,Q2,0,Q1,Q2,0,Q3,12,4
13,5,Q3,Q2,Q2,Q1,0,Q3,Q3,Q1,Q4,12,2
13,6,Q4,Q4,Q4,Q1,0,Q4,Q3,0,Q3,12,2
13,7,Q2,Q4,Q2,Q3,0,Q2,Q3,0,Q3,12,4
13,8,0,0,Q1,Q3,0,0,Q2,0,Q3,12,1
13,9,Q1,Q3,Q4,Q1,0,Q1,Q3,0,Q4,12,4
13,10,Q3,Q3,Q3,Q1,0,Q3,Q2,0,Q2,12,4
13,11,Q3,Q3,Q3,Q2,0,Q3,Q3,0,Q4,12,4
13,12,0,0,Q4,Q1,0,0,Q3,0,Q3,12,5
13,13,Q3,Q3,Q3,Q2,0,Q4,Q3,0,Q3,12,4
16,2,Q1,Q4,Q3,Q2,0,0,Q2,0,Q1,12,4
16,3,Q1,Q1,Q2,Q3,0,Q2,Q4,Q4,Q3,12,2
16,4,Q4,Q3,Q3,Q2,Q2,Q4,Q2,Q2,Q2,12,2
16,5,Q4,Q3,Q4,Q1,Q2,Q4,Q4,Q2,Q1,12,2
16,6,Q2,Q4,Q2,Q4,Q1,Q3,Q1,0,Q3,12,4
16,7,Q4,Q3,Q1,Q4,Q1,Q4,Q3,Q2,Q2,12,2
16,8,Q2,Q3,Q1,Q4,Q2,Q4,Q3,0,Q2,12,2
16,9,Q2,Q3,Q1,Q4,Q2,Q3,Q3,Q2,Q3,12,2
16,10,0,0,Q1,Q4,0,0,Q1,0,0,12,1
16,11,0,0,Q1,Q4,0,0,Q1,0,Q4,12,1
16,12,0,0,Q1,Q4,0,0,Q1,0,Q3,12,1
16,13,Q2,Q4,Q1,Q4,0,Q2,Q1,0,Q3,12,4
17,2,Q4,Q3,Q2,Q3,Q4,Q3,Q4,Q4,Q3,12,2
17,3,Q3,Q1,Q2,Q3,Q4,Q3,Q4,Q2,Q2,12,2
17,4,Q3,Q3,Q1,Q4,Q4,0,Q4,Q2,Q1,12,2
17,5,Q3,Q4,Q2,Q4,Q4,0,Q3,Q2,Q2,12,2
17,6,Q2,Q4,Q1,Q3,Q1,0,Q2,Q2,Q2,12,4
17,7,0,0,Q4,Q1,Q1,0,Q3,Q1,Q1,12,5
17,8,Q3,Q1,Q3,Q1,Q4,0,Q4,Q1,Q2,12,2
17,9,Q3,Q4,Q3,Q2,Q4,Q1,Q4,0,Q4,12,2
17,10,Q4,Q2,Q2,Q3,Q4,0,Q4,0,Q2,12,2
17,11,Q3,Q3,Q2,Q3,Q4,0,Q4,0,Q2,12,2
17,12,Q2,Q1,Q2,Q3,Q4,0,Q4,0,Q2,12,2
17,13,Q3,Q3,Q3,Q4,Q4,Q1,Q1,0,Q1,12,4
18,2,Q3,Q2,Q1,Q4,Q2,Q3,Q4,Q4,Q4,12,2
18,3,Q3,Q4,Q3,Q2,Q4,Q1,Q4,Q3,Q4,12,2
18,4,Q4,Q3,Q4,Q4,Q4,Q3,Q4,Q3,Q4,12,2
18,5,Q3,Q1,Q2,Q3,Q4,0,Q4,Q4,Q4,12,2
18,6,Q4,Q3,Q4,Q4,Q2,0,Q4,Q4,Q4,12,2
18,7,0,0,Q3,Q2,0,0,Q3,Q2,Q4,12,5
18,8,Q3,Q3,Q4,Q3,Q4,0,Q4,Q3,Q4,12,2
18,9,Q3,Q3,Q4,Q2,Q4,0,Q4,Q4,Q4,12,2
18,10,Q4,Q4,Q4,Q4,Q4,0,Q3,0,Q1,12,2
18,11,Q4,Q3,Q4,Q3,Q4,0,Q4,Q2,Q4,12,2
18,12,Q2,Q1,Q4,Q3,Q4,Q2,Q4,Q4,Q4,12,2
18,13,Q4,Q4,Q4,Q4,Q2,Q1,Q4,Q2,Q4,12,2
20,2,Q4,Q3,Q4,Q3,Q4,Q4,0,Q4,Q4,12,2
20,3,Q4,Q4,Q2,Q4,Q2,0,Q4,Q4,Q4,12,2
20,4,Q4,Q3,Q4,Q3,Q2,0,Q4,Q4,Q4,12,2
20,5,Q4,Q3,Q2,Q3,Q1,0,Q4,Q4,Q4,12,2
20,6,Q2,Q3,Q2,Q2,Q1,0,Q2,Q3,Q2,12,2
20,7,Q3,Q1,Q3,Q2,Q1,0,Q4,Q4,Q3,12,2
20,8,0,0,0,0,0,0,Q1,Q1,Q1,12,3
20,9,Q1,Q1,Q3,Q2,Q1,0,Q4,Q4,Q4,12,2
20,10,Q1,Q1,Q3,Q2,Q2,0,Q4,Q3,Q2,12,2
20,11,0,0,Q2,Q3,0,0,Q2,Q1,Q1,12,5
20,12,0,0,Q3,Q2,0,0,Q2,0,Q3,12,5
20,13,Q1,Q1,Q3,Q2,0,0,Q2,0,0,12,4
21,2,Q4,Q3,Q1,Q4,Q3,Q1,Q3,0,Q4,12,2
21,3,Q2,Q4,Q1,Q4,Q1,Q1,Q2,Q2,Q3,12,4
21,4,0,0,0,0,0,0,Q1,0,Q2,12,3
21,5,0,0,0,0,0,0,0,0,0,12,3
21,6,Q4,Q4,Q2,Q4,Q4,Q1,Q4,Q4,Q4,12,2
21,7,Q4,Q4,Q3,Q4,Q4,Q1,Q4,Q4,Q4,12,2
21,8,Q1,Q4,Q1,Q4,Q3,0,Q3,Q1,Q4,12,2
21,9,Q1,Q4,Q1,Q4,Q1,0,Q3,0,Q3,12,4
21,10,0,0,0,0,0,0,Q1,0,Q1,12,3
21,11,0,0,Q1,Q3,0,0,Q3,0,Q3,12,1
21,12,Q3,Q4,Q2,Q4,Q4,0,Q3,0,Q2,12,4
21,13,Q4,Q4,Q1,Q4,Q3,Q2,Q4,Q4,Q3,12,2
24,2,Q3,Q4,Q1,Q4,Q3,Q1,Q3,Q2,Q3,12,2
24,3,Q4,Q3,Q1,Q4,Q1,0,Q3,Q3,Q2,12,2
24,4,Q4,Q3,Q2,Q3,Q2,0,Q3,Q2,Q3,12,2
24,5,Q4,Q3,Q1,Q4,Q4,0,Q4,Q1,Q3,12,2
24,6,Q4,Q3,Q3,Q4,Q4,0,Q2,Q1,Q3,12,2
24,7,Q4,Q4,Q3,Q2,Q3,0,Q4,Q1,Q4,12,2
24,8,Q3,Q3,Q1,Q4,Q4,0,Q3,0,Q4,12,2
24,9,0,0,Q2,Q4,Q1,0,Q3,0,Q3,12,1
24,10,Q4,Q4,Q1,Q4,Q2,0,Q3,0,Q3,12,4
24,11,Q3,Q2,Q1,Q4,Q4,0,Q3,0,Q1,12,4
24,12,0,0,Q2,Q3,Q1,0,Q3,0,Q1,12,5
24,13,Q4,Q4,Q2,Q4,Q3,0,Q1,Q3,0,12,4
29,2,Q4,Q4,Q1,Q4,Q4,Q3,Q4,Q1,Q4,12,2
29,3,Q3,Q3,Q1,Q4,Q2,Q1,Q3,0,Q4,12,2
29,4,Q3,Q3,Q2,Q3,Q1,Q2,Q3,0,Q4,12,2
29,5,0,0,Q4,Q1,0,0,Q1,0,0,12,5
29,6,Q4,Q4,Q3,Q4,Q1,Q3,Q3,Q2,Q4,12,2
29,7,Q3,Q1,Q1,Q4,Q1,Q2,Q3,0,Q4,12,2
29,8,Q2,Q1,Q2,Q4,Q1,Q3,Q4,0,Q4,12,2
29,9,Q3,Q3,Q2,Q4,Q1,Q3,Q4,0,Q2,12,2
29,10,Q2,Q1,Q1,Q4,Q2,Q4,Q4,0,Q4,12,2
29,11,Q2,Q1,Q3,Q2,Q1,0,Q4,0,Q3,12,2
29,12,0,0,Q4,Q1,0,0,Q2,0,0,12,5
29,13,Q2,Q4,Q3,Q4,Q2,Q1,Q4,0,Q2,12,4
30,2,Q3,Q1,Q3,Q4,Q1,Q1,Q3,0,Q3,12,4
30,3,Q2,Q2,Q1,Q4,0,Q1,Q2,0,Q1,12,4
30,4,Q1,Q1,Q2,Q3,Q2,Q1,Q3,Q1,Q1,12,4
30,5,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
30,6,Q3,Q3,Q3,Q4,Q3,Q1,Q3,Q1,Q2,12,2
30,7,Q1,Q4,Q2,Q3,Q1,0,Q3,Q4,Q2,12,2
30,8,Q3,Q2,Q1,Q4,Q2,0,Q3,Q1,Q2,12,2
30,9,Q1,Q1,Q2,Q3,Q1,0,Q4,0,Q1,12,4
30,10,Q1,Q4,0,0,Q2,0,Q3,0,Q1,12,4
30,11,Q1,Q2,Q1,Q4,Q2,0,Q4,0,Q1,12,4
30,12,0,0,Q2,Q3,Q2,0,Q3,0,Q2,12,5
30,13,Q4,Q4,Q3,Q4,Q4,Q2,Q2,0,0,12,4
32,2,0,0,0,0,0,0,Q1,0,Q1,12,3
32,3,Q1,Q2,Q4,Q4,0,Q1,Q1,0,Q1,12,4
32,4,0,0,Q1,Q3,0,0,Q1,0,Q1,12,1
32,5,0,0,Q2,Q3,0,0,Q1,0,0,12,1
32,6,Q2,Q3,Q4,Q3,0,Q1,Q2,0,Q1,12,4
32,7,0,0,Q1,Q4,0,0,Q1,0,Q2,12,1
32,8,0,0,Q2,Q3,0,0,Q2,0,0,12,1
32,9,0,0,Q2,Q4,0,0,Q2,Q1,Q4,12,1
32,10,0,0,Q2,Q3,0,0,Q2,0,Q3,12,5
32,11,0,0,Q2,Q3,0,0,Q2,0,Q2,12,5
32,12,0,0,Q2,Q2,0,0,Q2,0,0,12,5
32,13,0,0,Q1,Q1,0,0,Q3,0,Q3,12,5
33,2,Q4,Q1,Q2,Q3,Q1,Q4,Q4,Q2,Q3,12,2
33,3,Q3,Q2,Q2,Q3,Q1,Q3,Q3,Q2,Q2,12,2
33,4,Q3,Q1,Q3,Q2,Q3,Q1,Q4,Q1,Q2,12,2
33,5,Q3,Q3,Q2,Q3,Q1,Q1,Q4,Q2,Q2,12,2
33,6,Q4,Q3,Q1,Q2,Q4,Q2,Q3,Q2,Q3,12,2
33,7,Q3,Q1,Q2,Q3,Q1,0,Q4,Q1,Q2,12,2
33,8,Q4,Q1,0,0,Q2,0,Q3,0,Q2,12,4
33,9,0,0,Q1,Q4,0,0,Q2,Q2,Q2,12,1
33,10,Q3,Q3,Q1,Q4,Q4,Q1,Q4,Q1,Q4,12,2
33,11,0,0,Q1,Q4,0,0,Q1,0,0,12,1
33,12,0,0,Q1,Q4,0,0,Q1,0,0,12,1
33,13,Q4,Q3,Q3,Q4,Q4,Q3,Q1,0,0,12,4
34,2,0,0,Q1,Q3,Q3,0,Q2,0,Q2,12,1
34,3,Q2,Q3,Q1,Q4,Q4,Q1,Q3,Q1,Q3,12,4
34,4,Q1,Q1,Q1,Q4,Q2,Q2,Q4,0,Q2,12,4
34,5,Q1,Q4,Q1,Q4,Q2,Q1,Q2,0,Q3,12,4
34,6,Q3,Q4,Q3,Q4,0,Q3,Q2,0,Q3,12,4
34,7,Q1,Q1,Q1,Q4,Q1,Q2,Q3,0,Q3,12,4
34,8,0,0,Q2,Q3,Q1,0,Q3,0,Q2,12,5
34,9,0,0,Q2,Q3,0,0,Q2,0,Q2,12,5
34,10,0,0,Q1,Q3,Q3,0,Q3,0,Q3,12,5
34,11,0,0,Q2,Q3,0,0,Q2,0,0,12,5
34,12,0,0,Q3,Q2,0,0,Q2,0,0,12,5
34,13,Q1,Q3,Q2,Q4,Q3,Q1,Q2,0,0,12,4
36,2,Q3,Q2,Q2,Q3,Q1,Q2,Q4,Q1,Q1,12,2
36,3,0,0,0,0,0,0,0,0,0,12,3
36,4,Q1,Q3,Q1,Q4,Q1,0,Q2,Q3,Q1,12,4
36,5,Q1,Q3,Q1,Q3,Q1,0,Q3,0,Q1,12,4
36,6,0,0,Q1,Q2,0,0,Q1,0,Q1,12,5
36,7,Q1,Q4,Q2,Q3,Q1,Q1,Q3,0,Q1,12,4
36,8,0,0,Q3,Q2,0,0,Q2,0,Q1,12,5
36,9,0,0,Q1,Q3,0,0,Q2,0,Q1,12,5
36,10,0,0,0,0,0,0,0,0,0,12,3
36,11,0,0,0,0,0,0,0,0,0,12,3
36,12,0,0,0,0,0,0,0,0,0,12,3
36,13,0,0,Q1,0,0,0,0,0,0,12,3
38,2,Q1,Q4,Q3,Q2,Q1,Q2,Q2,0,Q4,12,4
38,3,Q2,Q4,Q3,Q2,0,Q3,Q2,0,Q3,12,4
38,4,Q4,Q3,Q1,Q4,Q2,Q4,Q4,Q1,Q4,12,2
38,5,0,0,Q2,Q3,0,0,Q1,0,Q2,12,1
38,6,Q3,Q4,Q2,Q3,Q1,Q3,Q2,0,Q3,12,4
38,7,Q2,Q3,Q3,Q2,Q4,Q3,Q4,0,Q3,12,2
38,8,Q1,Q1,Q2,Q3,Q3,Q3,Q3,0,Q2,12,4
38,9,0,0,Q2,Q3,0,0,Q1,0,0,12,5
38,10,Q3,Q3,Q2,Q3,Q4,Q4,Q4,0,Q4,12,2
38,11,Q2,Q4,Q2,Q4,Q4,Q2,Q4,0,Q4,12,2
38,12,0,0,Q2,Q3,0,0,Q3,0,Q1,12,5
38,13,Q2,Q4,Q1,Q1,0,Q3,Q2,0,Q1,12,4
39,2,0,0,0,0,0,0,0,0,0,7,3
39,4,0,0,Q4,Q2,0,0,Q1,0,0,7,5
39,6,0,0,Q3,Q1,0,0,Q1,0,0,7,5
39,8,0,0,Q4,Q1,0,0,Q2,Q3,0,7,5
39,9,0,0,Q4,Q1,0,0,Q1,0,0,7,5
39,10,0,0,0,0,0,0,0,0,0,7,3
39,13,Q3,Q4,Q3,Q2,Q2,Q3,Q3,0,0,7,4
40,2,Q1,Q3,0,0,0,Q1,Q1,0,Q2,12,4
40,3,Q1,Q3,0,0,0,Q2,Q1,0,Q1,12,4
40,4,0,0,0,0,0,0,0,0,0,12,3
40,5,0,0,0,0,0,0,0,0,0,12,3
40,6,Q4,Q3,Q2,Q2,Q3,Q4,Q3,0,Q2,12,2
40,7,0,0,Q4,Q1,0,0,Q1,0,Q1,12,5
40,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
40,9,0,0,Q3,Q2,0,0,Q2,0,Q4,12,5
40,10,0,0,Q3,Q1,0,0,Q2,0,Q1,12,5
40,11,0,0,Q1,Q2,0,0,Q2,0,0,12,5
40,12,0,0,Q4,Q1,0,0,Q3,0,Q2,12,5
40,13,Q3,Q1,Q3,Q2,Q3,Q4,Q3,0,Q3,12,2
41,2,Q3,Q2,Q3,Q1,Q1,Q4,Q3,0,Q4,12,2
41,3,0,0,Q4,Q1,0,0,Q1,Q1,Q3,12,5
41,4,0,0,Q2,Q3,0,0,Q1,Q2,Q2,12,5
41,5,0,0,Q3,Q2,Q1,0,Q3,0,Q4,12,5
41,6,Q3,Q3,Q4,Q1,Q4,Q4,Q4,Q1,Q4,12,2
41,7,0,0,Q4,Q1,0,0,Q1,0,Q2,12,5
41,8,0,0,Q4,Q1,0,0,Q2,0,0,12,5
41,9,0,0,Q3,Q2,0,0,Q2,Q1,Q1,12,5
41,10,0,0,Q4,Q1,0,0,Q2,0,0,12,5
41,11,0,0,Q4,Q1,0,0,Q2,0,Q2,12,5
41,12,0,0,Q3,Q2,0,0,Q2,0,0,12,5
41,13,Q2,Q1,Q2,Q1,Q3,Q3,Q2,0,0,12,4
42,2,0,0,0,0,0,0,Q1,0,Q1,10,3
42,3,Q3,Q2,Q3,Q1,Q2,0,Q2,Q3,Q2,10,4
42,4,0,0,Q2,Q1,0,0,Q1,Q1,Q1,10,5
42,5,0,0,0,0,0,0,0,0,0,10,3
42,6,0,0,Q1,Q3,0,0,Q1,0,Q1,10,1
42,7,0,0,0,0,0,0,0,0,0,10,3
42,8,0,0,Q1,Q2,0,0,Q2,0,0,10,5
42,11,0,0,0,0,0,0,0,0,0,10,3
42,12,0,0,0,0,0,0,Q2,0,0,10,3
42,13,0,0,Q2,Q1,0,0,0,0,0,10,5
43,2,Q3,Q1,0,0,0,Q2,Q2,0,Q3,11,4
43,3,0,0,Q4,Q2,0,0,Q1,0,Q1,11,5
43,4,0,0,Q3,Q1,0,0,Q1,0,0,11,5
43,5,0,0,Q4,Q2,0,0,Q1,0,Q2,11,5
43,6,Q3,Q1,Q3,Q2,Q3,Q3,Q4,0,Q3,11,2
43,7,0,0,Q1,Q4,0,0,Q1,0,0,11,1
43,8,0,0,Q4,Q1,0,0,Q2,0,0,11,5
43,10,0,0,Q4,Q2,0,0,Q2,Q1,0,11,5
43,11,0,0,Q4,Q1,0,0,Q2,Q2,Q1,11,5
43,12,0,0,Q3,Q2,0,0,Q3,Q1,0,11,5
43,13,Q4,Q1,Q4,Q2,Q2,Q1,0,0,0,11,4
45,2,Q1,Q4,0,0,Q2,Q1,Q1,0,Q1,12,4
45,3,Q4,Q4,Q3,Q4,Q2,Q1,Q3,0,Q4,12,2
45,4,Q3,Q3,Q1,Q4,Q2,0,Q3,Q2,Q3,12,2
45,5,Q2,Q3,Q1,Q4,Q3,0,Q4,0,Q3,12,2
45,6,Q2,Q4,Q2,Q4,Q2,0,Q2,0,Q4,12,2
45,7,Q2,Q4,Q1,Q4,Q1,Q1,Q4,Q1,Q4,12,2
45,8,Q3,Q4,Q1,Q4,0,0,Q4,Q4,Q4,12,2
45,9,Q3,Q3,Q2,Q4,Q2,0,Q4,0,Q4,12,2
45,10,Q2,Q2,Q2,Q4,0,0,Q4,0,Q2,12,2
45,11,Q4,Q3,Q2,Q4,Q2,Q1,Q4,0,Q2,12,2
45,12,Q3,Q1,Q2,Q3,Q3,0,Q4,Q3,Q1,12,2
45,13,Q4,Q4,Q1,Q3,0,Q1,Q3,0,Q1,12,4
46,2,Q2,Q2,Q1,Q4,Q3,Q1,Q3,0,Q2,12,4
46,3,Q3,Q3,Q2,Q4,Q3,Q2,Q4,Q2,Q4,12,2
46,4,Q4,Q3,Q2,Q4,Q1,Q1,Q4,Q3,Q4,12,2
46,5,Q2,Q3,Q1,Q4,Q3,0,Q3,0,Q3,12,2
46,6,Q1,Q1,Q2,Q4,Q2,0,Q2,0,Q3,12,4
46,7,Q1,Q2,Q1,Q4,0,0,Q2,0,Q4,12,4
46,8,0,0,Q1,Q4,0,0,Q2,0,Q2,12,1
46,9,Q1,Q1,Q3,Q2,Q3,0,Q3,0,Q3,12,4
46,10,0,0,Q2,Q3,0,0,Q2,0,Q1,12,5
46,11,0,0,Q2,Q3,0,0,Q3,0,Q2,12,5
46,12,Q1,Q4,Q2,Q3,0,0,Q3,0,Q2,12,4
46,13,Q3,Q2,Q3,Q3,Q2,0,Q2,0,0,12,4
47,2,Q1,Q1,Q4,Q1,0,Q3,Q3,0,Q1,12,4
47,3,0,0,Q2,Q1,0,0,Q1,0,Q1,12,5
47,4,Q1,Q4,Q1,Q2,0,Q1,Q2,0,Q1,12,4
47,5,Q2,Q2,Q2,Q2,Q2,Q2,Q4,Q1,Q4,12,2
47,6,Q3,Q3,Q2,Q2,Q3,Q2,Q3,0,Q3,12,2
47,7,Q1,Q3,Q2,Q4,Q3,0,Q4,0,Q1,12,4
47,8,0,0,Q3,Q2,0,0,Q2,0,0,12,5
47,9,0,0,Q2,Q1,0,0,Q1,0,0,12,5
47,10,0,0,Q3,Q1,0,0,Q2,0,0,12,5
47,11,0,0,Q4,Q1,0,0,Q2,0,0,12,5
47,12,0,0,Q4,Q1,0,0,Q2,0,0,12,5
47,13,Q3,Q3,Q2,Q2,Q2,Q1,0,0,0,12,4
49,2,Q4,Q4,Q3,Q4,Q3,Q1,Q4,Q3,Q4,12,2
49,3,Q3,Q4,Q1,Q4,Q2,0,Q3,Q4,Q4,12,2
49,4,Q2,Q4,Q1,Q4,Q3,0,Q3,Q2,Q3,12,2
49,5,Q1,Q4,Q1,Q4,0,0,Q2,0,Q3,12,4
49,6,Q4,Q4,Q3,Q4,Q2,0,Q3,Q1,Q2,12,2
49,7,Q1,Q1,Q1,Q4,Q2,0,Q3,0,Q2,12,4
49,8,0,0,Q3,Q3,0,0,Q3,0,Q3,12,5
49,9,Q1,Q3,Q1,Q4,Q1,0,Q2,Q2,Q1,12,4
49,10,0,0,Q1,Q4,0,0,Q2,Q3,Q4,12,1
49,11,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
49,12,0,0,Q1,Q4,0,0,Q1,0,Q1,12,1
49,13,Q3,Q4,Q4,Q4,Q2,0,Q2,0,Q1,12,4
50,2,Q4,Q2,Q3,Q1,Q1,Q4,0,0,0,12,4
50,3,Q4,Q2,Q4,Q1,Q2,Q2,Q3,Q3,Q2,12,2
50,4,Q3,Q1,Q3,Q2,Q1,Q1,Q3,0,Q4,12,2
50,5,Q3,Q2,Q3,Q2,Q2,0,Q4,Q3,Q4,12,2
50,6,Q4,Q1,Q4,Q1,Q2,Q1,Q4,0,Q4,12,2
50,7,Q4,Q1,Q3,Q2,Q2,0,0,0,0,12,4
50,8,Q4,Q2,Q4,Q1,Q1,0,Q4,0,Q4,12,2
50,9,Q4,Q1,Q4,Q2,Q3,0,Q4,0,Q4,12,2
50,10,Q4,Q3,0,0,0,0,Q4,0,Q4,12,4
50,11,Q4,Q4,Q2,Q3,Q3,0,Q4,0,Q4,12,2
50,12,Q1,Q2,Q2,Q3,0,0,Q3,0,Q4,12,4
50,13,Q4,Q2,Q3,Q2,Q1,0,Q2,0,Q4,12,4
51,2,0,0,0,0,0,0,0,0,0,11,3
51,3,0,0,Q4,Q1,0,0,Q1,0,Q1,11,5
51,4,0,0,Q4,Q1,0,0,Q1,0,0,11,5
51,5,0,0,Q4,Q1,0,0,Q1,0,0,11,5
51,6,0,0,0,0,0,0,Q1,0,Q1,11,3
51,7,0,0,Q4,Q1,0,0,Q2,0,Q1,11,5
51,8,0,0,Q3,Q2,0,0,Q2,0,0,11,5
51,9,0,0,Q3,Q2,0,0,Q1,0,0,11,5
51,11,0,0,Q4,Q1,0,0,Q2,0,0,11,5
51,12,0,0,0,0,0,0,0,0,0,11,3
