user_id,week,MCQ.TOT.FACT,MCQ.PERC.CO.FACT,EXC.TOT.FACT,EXC.PERC.CO.FACT,VID.TOT.FACT,MCQ.SH.TOT.FACT,TG.DENS.FACT,MC.EVAL.FACT,MC.ORIENT.FACT,CONTENT.ACCESS.FACT,ntimes
244,11,Q2,Q4,Q4,Q1,Q3,Q2,Q1,0,0,Q1,9
244,13,0,0,Q1,0,Q1,0,0,0,0,0,9
245,3,Q4,Q1,Q1,Q2,Q4,0,Q2,0,0,Q4,11
245,4,Q1,Q4,Q4,Q1,Q3,0,Q2,0,0,Q3,11
245,5,0,0,Q1,Q4,0,0,Q2,0,0,Q2,11
245,6,Q3,Q2,Q4,Q1,Q4,Q4,Q4,0,0,Q4,11
245,7,0,0,Q4,Q1,0,0,Q1,0,0,0,11
245,8,0,0,Q3,Q1,0,0,Q2,0,0,0,11
245,9,0,0,Q4,Q1,0,0,Q2,0,0,0,11
245,10,0,0,Q2,Q3,0,0,Q2,0,0,0,11
245,11,0,0,Q4,Q1,0,0,Q2,0,0,Q1,11
245,12,0,0,Q4,Q1,0,0,Q3,0,0,Q1,11
245,13,Q4,Q3,Q3,Q2,Q4,Q4,Q3,0,0,Q1,11
247,2,Q4,Q1,Q4,Q1,Q3,Q2,Q4,Q3,Q3,Q2,12
247,3,Q4,Q1,Q4,Q1,Q2,0,Q3,Q3,Q2,Q2,12
247,4,Q4,Q1,Q4,Q1,Q4,0,Q4,Q3,0,Q2,12
247,5,Q4,Q1,Q4,Q1,Q4,0,Q4,Q4,0,Q3,12
247,6,Q4,Q2,Q2,Q1,Q2,Q3,Q4,Q4,Q1,Q4,12
247,7,Q3,Q1,Q3,Q2,Q2,0,Q4,Q1,0,Q2,12
247,8,Q4,Q2,Q2,Q3,Q2,0,Q4,Q2,0,Q2,12
247,9,Q4,Q1,Q3,Q2,Q1,0,Q4,Q4,0,Q2,12
247,10,Q4,Q1,Q4,Q2,Q1,0,Q4,Q1,0,Q1,12
247,11,Q4,Q1,Q3,Q3,Q3,0,Q4,Q3,0,Q3,12
247,12,Q4,Q1,Q3,Q2,Q1,0,Q4,Q1,Q2,Q1,12
247,13,Q2,Q3,Q3,Q3,Q2,Q1,0,0,0,0,12
248,2,0,0,Q3,Q2,0,0,Q1,0,Q1,Q3,12
248,3,Q3,Q3,Q2,Q3,Q2,Q1,Q3,Q3,0,Q3,12
248,4,Q2,Q3,Q2,Q3,Q2,0,Q3,0,0,Q3,12
248,5,Q1,Q4,Q1,Q4,0,0,Q2,0,0,Q2,12
248,6,Q3,Q3,Q1,Q3,Q3,0,Q2,0,0,Q3,12
248,7,0,0,Q2,Q3,Q1,0,Q3,0,0,Q3,12
248,8,0,0,Q2,Q4,Q3,0,Q3,0,0,Q1,12
248,9,Q3,Q1,Q2,Q3,Q3,0,Q3,0,0,Q3,12
248,10,0,0,Q1,Q4,0,0,Q1,0,0,Q4,12
248,11,0,0,Q1,Q4,0,0,Q2,0,0,Q1,12
248,12,0,0,Q1,Q4,0,0,Q1,0,Q2,0,12
248,13,Q3,Q4,Q1,Q4,Q2,0,Q2,0,Q2,Q2,12
249,2,Q2,Q3,Q1,Q2,Q1,Q1,Q2,Q1,0,Q1,11
249,3,0,0,Q1,Q3,0,0,Q1,Q2,Q1,Q2,11
249,4,0,0,Q4,Q3,0,0,Q1,0,0,Q1,11
249,5,0,0,Q1,Q4,0,0,Q1,0,0,Q2,11
249,6,Q3,Q1,Q1,Q4,Q2,Q3,Q2,0,Q1,Q2,11
249,7,0,0,Q1,Q4,0,0,Q2,0,0,Q1,11
249,8,Q1,Q4,Q1,Q4,Q2,0,Q3,0,0,Q2,11
249,10,0,0,Q1,Q4,0,0,Q1,0,0,0,11
249,11,Q2,Q3,Q1,Q4,Q1,Q1,Q4,0,0,Q1,11
249,12,0,0,0,0,0,0,0,0,0,0,11
249,13,Q1,Q1,Q2,Q3,Q2,Q1,Q1,0,0,0,11
252,2,0,0,Q1,Q4,0,0,Q1,0,Q2,Q1,12
252,3,Q1,Q1,Q3,Q2,0,Q1,Q1,0,Q4,Q1,12
252,4,Q1,Q2,Q2,Q2,0,Q1,Q2,0,Q1,Q1,12
252,5,0,0,Q1,Q3,0,0,Q1,0,Q2,0,12
252,6,Q1,Q4,Q1,Q1,0,Q1,Q1,0,Q3,Q1,12
252,7,0,0,Q3,Q2,0,0,Q1,0,0,0,12
252,8,0,0,0,0,0,0,0,0,0,0,12
252,9,0,0,Q2,Q3,0,0,Q2,0,0,0,12
252,10,0,0,Q2,Q2,0,0,Q2,0,0,0,12
252,11,0,0,0,0,0,0,0,0,0,0,12
252,12,0,0,Q3,Q2,0,0,Q2,0,Q3,0,12
252,13,0,0,0,0,Q1,0,0,0,0,0,12
254,3,0,0,Q1,Q4,0,0,Q1,0,0,0,11
254,4,0,0,Q2,Q1,0,0,Q1,0,0,Q3,11
254,5,0,0,Q1,Q3,0,0,Q1,0,0,0,11
254,6,Q1,Q3,0,0,0,Q2,Q1,0,0,Q1,11
254,7,0,0,Q3,Q2,0,0,Q1,0,0,0,11
254,8,0,0,0,0,0,0,0,0,0,0,11
254,9,0,0,Q2,Q1,0,0,Q2,0,0,Q1,11
254,10,0,0,0,0,0,0,Q1,0,0,Q4,11
254,11,0,0,0,0,0,0,Q1,0,0,Q3,11
254,12,0,0,0,0,0,0,Q1,0,0,Q1,11
254,13,0,0,Q2,Q2,Q1,0,Q3,0,0,Q1,11
256,3,0,0,0,0,0,0,Q1,0,Q1,Q2,9
256,4,Q1,Q4,0,0,0,0,Q1,0,0,Q2,9
256,5,0,0,Q1,Q4,0,0,Q2,0,0,Q2,9
256,6,Q3,Q2,Q2,Q2,0,Q3,Q2,0,0,Q2,9
256,7,0,0,Q1,Q3,0,0,Q1,0,0,0,9
256,8,0,0,Q1,Q2,0,0,Q2,0,0,0,9
256,9,0,0,Q1,Q3,0,0,Q2,0,0,0,9
256,12,0,0,Q1,Q2,0,0,Q3,0,0,Q2,9
256,13,0,0,0,0,Q2,0,0,0,0,0,9
257,2,Q3,Q2,Q2,Q3,Q3,Q1,Q2,0,Q1,Q3,12
257,3,Q4,Q2,Q2,Q4,Q4,0,Q3,0,Q1,Q4,12
257,4,Q3,Q2,Q2,Q4,Q3,Q1,Q4,Q4,0,Q4,12
257,5,Q3,Q1,Q2,Q4,Q3,0,Q4,Q3,0,Q4,12
257,6,Q3,Q2,Q4,Q3,Q3,Q2,Q4,0,Q1,Q4,12
257,7,Q3,Q4,Q2,Q4,Q3,0,Q4,Q2,0,Q4,12
257,8,Q4,Q1,Q2,Q3,Q3,0,Q4,0,0,Q4,12
257,9,Q2,Q2,Q2,Q3,Q3,0,Q4,0,0,Q4,12
257,10,0,0,Q1,Q4,0,0,Q1,0,0,Q3,12
257,11,Q3,Q2,Q2,Q3,Q4,Q1,Q4,0,0,Q4,12
257,12,Q1,Q2,Q2,Q3,Q1,Q1,Q3,0,0,Q3,12
257,13,Q2,Q2,Q3,Q3,Q2,Q3,Q4,0,0,Q2,12
258,2,0,0,0,0,0,0,Q1,0,0,0,12
258,3,0,0,Q1,Q2,0,0,Q1,0,0,Q1,12
258,4,0,0,0,0,0,0,Q1,0,0,Q1,12
258,5,0,0,0,0,0,0,Q1,Q2,0,Q1,12
258,6,Q1,Q1,Q2,Q2,Q2,Q2,Q2,Q2,0,Q1,12
258,7,0,0,Q3,Q2,0,0,Q2,0,0,Q1,12
258,8,0,0,Q1,Q4,0,0,Q1,0,0,0,12
258,9,0,0,0,0,0,0,Q1,Q1,0,Q1,12
258,10,0,0,0,0,0,0,Q1,0,0,Q1,12
258,11,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
258,12,0,0,0,0,0,0,Q1,0,Q3,0,12
258,13,Q1,Q1,0,0,Q1,Q1,0,0,0,0,12
259,2,Q1,Q2,0,0,0,Q2,Q1,0,0,Q1,12
259,3,0,0,Q1,Q2,0,0,Q1,0,0,Q1,12
259,4,Q1,Q1,Q2,Q1,Q1,Q1,Q3,Q4,Q3,Q4,12
259,5,Q2,Q1,Q1,Q4,0,Q2,Q3,0,0,Q3,12
259,6,Q1,Q3,Q1,Q1,0,0,Q1,Q3,Q3,Q3,12
259,7,Q1,0,Q2,Q2,0,Q1,Q3,0,0,Q2,12
259,8,0,0,Q1,Q3,0,0,Q2,0,0,Q1,12
259,9,0,0,Q2,Q1,0,0,Q2,Q1,0,Q1,12
259,10,0,0,Q2,Q2,0,0,Q2,0,0,Q1,12
259,11,0,0,0,0,0,0,Q1,Q2,0,0,12
259,12,0,0,Q3,Q2,0,0,Q3,0,0,Q1,12
259,13,Q3,Q1,Q2,Q1,0,Q4,Q2,0,0,0,12
260,2,0,0,Q4,Q1,0,0,Q1,0,0,0,9
260,3,0,0,0,0,0,0,Q1,0,0,Q1,9
260,5,0,0,0,0,0,0,0,0,0,0,9
260,6,Q2,Q4,0,0,Q2,Q2,Q2,0,Q1,Q4,9
260,7,0,0,0,0,0,0,0,0,0,0,9
260,8,0,0,Q2,Q4,0,0,Q2,0,0,Q1,9
260,9,0,0,Q1,Q4,0,0,Q2,0,0,Q3,9
260,10,0,0,0,0,0,0,0,0,0,0,9
260,13,Q1,Q1,0,0,Q1,Q3,0,0,0,0,9
261,2,0,0,Q4,Q1,0,0,Q1,0,0,Q1,11
261,3,Q1,Q1,Q4,Q3,0,Q2,Q2,Q3,0,Q1,11
261,4,Q2,Q2,Q3,Q1,Q2,Q3,Q4,Q2,0,Q3,11
261,5,0,0,Q1,Q1,0,0,Q1,0,0,Q1,11
261,6,Q4,Q2,Q4,Q2,Q4,Q3,Q4,0,0,Q3,11
261,7,0,0,Q4,Q1,0,0,Q2,0,Q2,Q2,11
261,8,0,0,Q1,Q3,0,0,Q2,Q2,0,Q1,11
261,9,0,0,Q4,Q1,0,0,Q2,0,0,0,11
261,11,0,0,0,0,0,0,Q1,0,Q2,0,11
261,12,0,0,Q3,Q2,0,0,Q3,0,Q3,0,11
261,13,Q2,Q2,Q2,Q2,Q4,Q2,Q2,0,0,0,11
262,2,Q3,Q3,Q1,Q3,Q2,Q3,Q3,0,0,Q1,12
262,3,Q3,Q4,Q1,Q4,Q2,Q3,Q2,0,0,Q2,12
262,4,Q3,Q2,Q4,Q4,Q1,0,Q2,0,0,Q1,12
262,5,Q3,Q3,Q2,Q3,0,Q3,Q3,0,0,Q1,12
262,6,0,0,0,0,0,0,0,0,0,0,12
262,7,0,0,Q1,Q4,0,0,Q1,0,0,0,12
262,8,0,0,Q2,Q3,Q2,0,Q3,Q3,0,Q2,12
262,9,0,0,Q2,Q4,Q1,0,Q2,0,0,Q1,12
262,10,0,0,0,0,0,0,0,0,0,0,12
262,11,0,0,Q2,Q3,0,0,Q2,0,0,0,12
262,12,0,0,Q2,Q3,0,0,Q2,0,0,0,12
262,13,0,0,Q1,Q1,0,0,Q2,0,0,0,12
263,2,Q3,Q4,Q1,Q4,0,Q2,Q3,Q2,Q3,Q4,12
263,3,Q2,Q3,Q1,Q4,0,Q3,Q2,0,Q1,Q4,12
263,4,Q3,Q3,Q1,Q4,0,Q3,Q3,Q1,0,Q4,12
263,5,Q4,Q3,Q1,Q4,0,Q1,Q4,Q2,Q2,Q4,12
263,6,Q3,Q4,Q4,Q3,0,Q2,Q4,0,Q4,Q4,12
263,7,0,0,Q1,Q4,0,0,Q3,Q1,0,Q4,12
263,8,Q1,Q4,Q2,Q3,0,0,Q3,0,0,Q4,12
263,9,Q3,Q4,Q2,Q3,0,Q1,Q4,Q3,Q4,Q4,12
263,10,0,0,Q2,Q3,0,0,Q3,0,0,Q4,12
263,11,Q1,Q2,Q2,Q3,0,0,Q3,0,Q1,Q4,12
263,12,Q2,Q4,Q2,Q4,0,Q1,Q4,Q4,0,Q4,12
263,13,Q2,Q4,Q1,Q2,0,Q2,Q4,Q4,0,Q4,12
266,2,0,0,Q4,Q1,Q3,0,Q1,0,0,Q2,12
266,3,0,0,Q4,Q1,Q1,0,Q1,Q1,0,Q1,12
266,4,Q2,Q3,Q1,Q2,Q3,Q3,Q3,0,Q1,Q4,12
266,5,Q4,Q3,Q4,Q2,Q3,Q4,Q4,Q3,0,Q3,12
266,6,Q4,Q4,Q3,Q3,Q3,Q4,Q4,0,Q1,Q2,12
266,7,Q1,Q2,Q4,Q1,Q4,Q2,Q4,0,0,Q4,12
266,8,Q2,Q3,Q3,Q2,Q2,Q3,Q2,0,0,Q1,12
266,9,0,0,Q3,Q2,0,0,Q2,0,0,Q1,12
266,10,Q2,Q4,Q3,Q1,Q3,Q3,Q4,0,Q1,Q4,12
266,11,0,0,Q4,Q1,0,0,Q2,0,0,Q2,12
266,12,Q4,Q4,Q4,Q1,Q3,Q2,Q4,0,0,Q3,12
266,13,Q3,Q4,Q4,Q2,Q3,Q3,Q4,0,0,Q4,12
267,2,Q2,Q2,0,0,Q1,Q1,Q3,0,0,Q2,11
267,3,Q1,Q3,Q4,Q2,0,Q1,Q1,0,0,Q1,11
267,4,0,0,Q1,Q3,0,0,Q1,0,0,Q1,11
267,5,0,0,Q3,Q2,0,0,Q1,0,0,Q1,11
267,6,Q1,Q2,Q3,Q1,Q1,Q1,Q2,0,Q1,Q1,11
267,7,0,0,Q4,Q1,0,0,Q1,0,0,0,11
267,8,0,0,Q3,Q2,0,0,Q2,0,0,0,11
267,9,0,0,Q1,Q3,0,0,Q2,0,0,0,11
267,11,0,0,Q1,Q3,0,0,Q2,0,0,Q1,11
267,12,0,0,Q2,Q1,0,0,Q1,0,0,0,11
267,13,Q4,Q1,Q2,Q1,Q3,Q3,Q2,Q1,0,0,11
268,2,Q1,Q4,Q4,Q3,0,0,Q1,0,0,Q2,9
268,3,Q3,Q4,Q2,Q2,Q3,Q3,Q4,Q4,0,Q2,9
268,4,0,0,0,0,0,0,0,0,0,0,9
268,6,Q1,Q1,0,0,Q2,Q1,Q1,0,0,Q1,9
268,7,0,0,0,0,0,0,0,0,0,0,9
268,8,0,0,0,0,0,0,0,0,0,0,9
268,11,0,0,0,0,0,0,0,0,0,0,9
268,12,0,0,0,0,0,0,0,0,0,0,9
268,13,0,0,0,0,Q4,0,0,0,0,0,9
269,2,Q4,Q1,Q3,Q2,Q1,Q4,Q4,0,0,Q3,12
269,3,Q4,Q1,Q2,Q1,Q1,Q4,Q4,Q2,0,Q4,12
269,4,Q4,Q1,Q4,Q1,Q1,Q4,Q4,Q4,Q1,Q2,12
269,5,0,0,Q2,Q3,Q1,0,Q2,Q2,0,Q2,12
269,6,Q2,Q1,Q2,Q3,Q4,Q4,Q2,0,0,Q3,12
269,7,0,0,Q4,Q1,Q2,0,Q3,0,Q2,Q2,12
269,8,0,0,Q3,Q2,Q2,0,Q3,Q1,Q2,Q1,12
269,9,0,0,Q3,Q1,Q1,0,Q3,0,0,Q2,12
269,10,0,0,Q2,Q2,Q1,0,0,0,0,0,12
269,11,0,0,Q4,Q1,Q1,0,Q3,0,Q2,Q2,12
269,12,Q1,0,Q4,Q1,Q1,Q1,Q3,0,0,Q4,12
269,13,Q2,Q1,Q2,Q3,Q1,Q4,Q4,0,0,Q4,12
272,2,Q2,Q3,Q4,Q1,Q1,Q1,Q3,Q1,0,Q2,12
272,3,Q2,Q4,Q2,Q3,Q3,Q1,Q2,0,0,Q4,12
272,4,Q4,Q2,Q3,Q1,Q3,Q1,Q3,0,Q1,Q4,12
272,5,0,0,Q4,Q1,0,0,Q1,0,0,Q1,12
272,6,Q3,Q2,Q2,Q1,Q1,0,Q3,Q1,0,Q4,12
272,7,0,0,Q4,Q1,0,0,Q2,Q1,0,Q4,12
272,8,Q4,Q2,Q2,Q2,Q2,0,Q4,0,0,Q3,12
272,9,0,0,Q3,Q2,0,0,Q2,0,0,Q1,12
272,10,0,0,Q3,Q1,0,0,Q2,0,0,Q2,12
272,11,0,0,Q3,Q2,0,0,Q2,0,0,0,12
272,12,0,0,Q3,Q2,0,0,Q2,0,0,Q4,12
272,13,Q4,Q2,Q1,Q1,0,Q2,Q2,0,0,Q3,12
274,2,Q2,Q2,Q1,Q3,Q1,Q1,Q3,Q1,0,Q3,12
274,3,Q3,Q2,Q3,Q3,0,Q2,Q4,Q2,0,Q4,12
274,4,Q1,Q1,Q3,Q2,Q1,0,Q2,0,Q2,Q2,12
274,5,Q2,Q1,Q1,Q4,Q2,0,Q4,Q1,0,Q4,12
274,6,Q2,Q2,Q3,Q4,Q1,0,Q2,0,0,Q2,12
274,7,0,0,Q2,Q4,Q1,0,Q2,0,0,Q2,12
274,8,0,0,Q1,Q4,0,0,Q2,0,0,Q1,12
274,9,0,0,Q2,Q4,Q1,0,Q2,0,0,Q2,12
274,10,0,0,Q1,Q4,0,0,Q1,0,0,0,12
274,11,0,0,Q1,Q4,0,0,Q2,0,Q2,Q2,12
274,12,0,0,Q1,Q4,0,0,Q1,0,0,Q1,12
274,13,Q2,Q3,Q4,Q3,Q1,Q1,Q4,0,0,Q4,12
275,2,Q3,Q4,Q4,Q1,Q1,Q4,Q4,Q3,Q2,Q4,12
275,3,Q2,Q1,Q2,Q3,0,0,Q2,Q3,0,Q2,12
275,4,0,0,Q3,Q2,0,0,Q1,Q1,Q1,Q1,12
275,5,Q2,Q2,Q4,Q1,Q1,Q2,Q4,Q2,Q2,Q4,12
275,6,Q2,Q1,Q4,Q1,Q3,Q1,Q4,Q1,Q4,Q2,12
275,7,0,0,Q2,Q1,0,0,Q2,0,0,Q3,12
275,8,0,0,Q4,Q1,0,0,Q2,0,0,0,12
275,9,0,0,Q1,Q2,0,0,Q2,0,0,0,12
275,10,0,0,Q4,Q2,0,0,Q2,0,Q4,0,12
275,11,0,0,0,0,0,0,0,0,0,0,12
275,12,0,0,Q4,Q2,0,0,Q2,0,0,0,12
275,13,Q1,Q4,Q2,Q2,Q1,Q1,0,0,0,0,12
281,2,0,0,0,0,0,0,0,0,0,0,12
281,3,Q3,Q2,Q3,Q1,Q3,Q1,Q2,0,0,Q2,12
281,4,Q1,Q1,Q4,Q1,Q1,Q1,Q2,0,0,Q1,12
281,5,0,0,Q4,Q1,Q4,0,Q2,0,0,Q2,12
281,6,Q1,Q1,Q2,Q1,0,Q2,Q2,0,0,Q1,12
281,7,0,0,Q4,Q1,0,0,Q1,0,0,Q1,12
281,8,0,0,Q4,Q1,0,0,Q2,0,0,Q2,12
281,9,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
281,10,0,0,Q4,Q1,0,0,Q2,0,0,0,12
281,11,0,0,Q1,Q4,Q4,0,Q2,0,0,Q4,12
281,12,0,0,Q1,Q4,0,0,Q1,0,0,0,12
281,13,0,0,Q1,Q4,Q2,0,Q4,0,0,Q2,12
282,2,Q3,Q1,Q3,Q2,Q2,Q1,Q3,0,Q2,Q3,12
282,3,Q4,Q2,Q1,Q3,Q1,Q3,Q4,Q3,Q1,Q4,12
282,4,Q3,Q2,Q3,Q2,Q2,0,Q3,Q2,0,Q4,12
282,5,Q4,Q2,Q2,Q2,Q3,Q4,Q4,Q2,0,Q3,12
282,6,Q3,Q2,Q2,Q1,Q3,Q2,Q3,Q3,Q1,Q3,12
282,7,Q4,Q3,Q3,Q2,Q3,Q2,Q4,Q2,0,Q4,12
282,8,0,0,Q1,Q2,0,0,Q1,0,0,0,12
282,9,Q4,Q2,Q4,Q2,Q3,Q4,Q4,Q4,0,Q3,12
282,10,Q4,Q3,0,0,Q2,Q4,Q4,0,0,Q2,12
282,11,Q3,Q3,Q3,Q1,Q1,Q4,Q4,Q1,0,Q1,12
282,12,Q4,Q2,Q4,Q2,Q4,Q4,Q4,Q1,0,Q3,12
282,13,0,0,Q4,Q2,Q2,0,0,0,0,0,12
283,3,0,0,Q1,Q4,0,0,Q1,Q1,0,Q2,11
283,4,Q1,Q4,Q1,Q4,Q1,Q2,Q3,0,0,Q3,11
283,5,Q1,Q2,Q3,Q2,Q1,Q2,Q4,Q4,Q1,Q2,11
283,6,Q4,Q4,Q3,Q4,Q3,Q4,Q4,Q4,0,Q4,11
283,7,0,0,Q2,Q4,0,0,Q3,Q2,0,Q3,11
283,8,Q1,0,Q2,Q3,Q1,Q1,Q3,0,0,Q3,11
283,9,Q2,Q4,Q3,Q2,Q3,Q1,Q3,Q2,0,Q4,11
283,10,0,0,Q3,Q2,0,0,Q2,0,0,Q3,11
283,11,0,0,Q2,Q3,0,0,Q2,0,0,Q1,11
283,12,0,0,Q2,Q3,0,0,Q2,0,0,0,11
283,13,Q4,Q4,Q3,Q4,Q4,Q3,Q4,Q3,Q1,0,11
285,2,Q1,Q3,Q1,Q3,Q1,0,Q3,Q1,Q2,Q2,12
285,3,Q2,Q2,Q2,Q3,Q3,Q3,Q3,0,0,Q2,12
285,4,Q1,Q2,Q2,Q3,Q2,Q1,Q3,0,0,Q2,12
285,5,Q1,Q1,Q4,Q1,Q1,Q2,Q3,0,0,Q2,12
285,6,0,0,Q3,Q1,Q2,0,Q1,0,0,Q1,12
285,7,0,0,Q2,Q3,Q4,0,Q3,0,0,Q3,12
285,8,0,0,Q1,Q2,Q2,0,Q3,0,0,Q3,12
285,9,0,0,Q1,Q3,Q1,0,Q3,0,0,Q2,12
285,10,0,0,Q4,Q1,Q2,0,0,0,0,0,12
285,11,0,0,0,0,Q1,0,Q3,0,0,Q2,12
285,12,0,0,Q3,Q1,Q1,0,Q2,0,0,Q3,12
285,13,Q2,Q1,Q3,Q1,Q4,Q4,Q2,0,0,Q3,12
287,2,Q3,Q1,Q2,Q2,Q4,Q3,Q3,Q1,Q2,Q3,12
287,3,Q2,Q3,Q3,Q1,Q1,Q3,Q4,Q1,0,Q4,12
287,4,0,0,Q3,Q3,Q4,0,Q2,Q1,0,Q2,12
287,5,Q2,Q4,Q4,Q2,Q3,Q2,Q4,0,0,Q2,12
287,6,Q2,Q4,Q3,Q4,Q4,Q1,Q2,0,0,Q3,12
287,7,0,0,Q4,Q1,Q1,0,Q2,0,0,Q1,12
287,8,0,0,Q4,Q1,0,0,Q2,0,0,Q1,12
287,9,0,0,Q3,Q2,Q4,0,Q3,0,0,Q3,12
287,10,Q1,Q4,Q3,Q2,0,Q1,Q2,0,0,0,12
287,11,0,0,Q3,Q2,0,0,Q2,0,0,0,12
287,12,0,0,Q1,Q2,0,0,Q1,0,0,0,12
287,13,Q3,Q2,Q4,Q3,Q4,Q4,Q1,0,0,Q1,12
288,2,0,0,Q1,Q4,0,0,Q1,Q1,0,Q2,12
288,3,Q2,Q3,Q1,Q3,0,Q2,Q2,0,0,Q2,12
288,4,Q3,Q4,Q1,Q4,Q2,Q3,Q3,0,0,Q3,12
288,5,Q3,Q4,Q2,Q3,Q2,Q3,Q3,0,0,Q2,12
288,6,0,0,0,0,0,0,Q1,0,0,Q1,12
288,7,0,0,Q1,Q4,Q2,0,Q2,0,0,Q3,12
288,8,Q1,Q1,Q1,Q4,0,Q2,Q3,0,0,Q2,12
288,9,0,0,Q1,Q4,0,0,Q1,0,0,Q1,12
288,10,0,0,0,0,0,0,0,0,0,0,12
288,11,0,0,0,0,0,0,Q1,0,0,Q1,12
288,12,0,0,Q1,Q4,0,0,Q1,0,0,0,12
288,13,Q2,Q2,0,0,Q1,Q2,Q1,0,0,Q1,12
289,2,Q4,Q1,Q2,Q3,Q4,Q2,Q4,0,Q2,Q2,12
289,3,Q4,Q1,Q1,Q4,Q1,Q3,Q4,0,Q1,Q4,12
289,4,Q3,Q2,Q2,Q3,Q1,0,Q2,0,0,Q4,12
289,5,Q3,Q1,Q2,Q3,Q1,Q1,Q4,0,0,Q1,12
289,6,Q4,Q3,Q4,Q2,Q1,Q1,Q3,0,Q1,Q3,12
289,7,Q3,Q2,Q2,Q3,Q2,0,Q3,0,0,Q2,12
289,8,0,0,Q3,Q2,0,0,Q2,0,0,0,12
289,9,0,0,Q2,Q3,0,0,Q2,0,0,Q3,12
289,10,0,0,Q4,Q1,0,0,Q2,0,0,Q3,12
289,11,Q1,Q2,Q3,Q2,Q1,0,Q3,0,0,Q1,12
289,12,0,0,0,0,0,0,Q1,0,0,0,12
289,13,Q3,Q3,Q4,Q3,Q1,Q2,Q2,0,0,Q1,12
290,2,0,0,Q1,Q3,Q1,0,Q2,Q1,0,Q1,10
290,3,0,0,0,0,0,0,0,0,0,0,10
290,4,0,0,0,0,0,0,Q1,Q3,0,Q1,10
290,5,0,0,0,0,0,0,0,0,0,0,10
290,6,Q1,Q2,0,0,0,Q3,Q1,0,0,Q1,10
290,8,0,0,0,0,0,0,0,0,0,0,10
290,9,0,0,0,0,0,0,Q1,0,0,Q2,10
290,11,Q1,Q2,0,0,0,Q3,Q2,0,0,Q2,10
290,12,0,0,0,0,0,0,0,0,0,0,10
290,13,Q1,Q1,0,0,0,Q1,Q1,Q4,0,0,10
291,2,Q4,Q1,Q3,Q1,Q4,Q3,Q4,Q4,0,Q4,12
291,3,Q4,Q1,Q4,Q1,Q4,Q4,Q4,Q4,0,Q3,12
291,4,Q3,Q3,Q3,Q2,Q4,Q4,Q4,Q3,0,Q2,12
291,5,Q4,Q2,Q3,Q2,Q3,Q4,Q4,Q3,0,Q3,12
291,6,Q2,Q3,Q1,Q1,Q4,Q3,Q3,Q1,0,Q2,12
291,7,Q4,Q3,Q3,Q2,Q3,Q4,Q4,Q3,0,Q2,12
291,8,0,0,Q4,Q1,Q1,0,Q3,0,0,Q1,12
291,9,Q2,Q3,Q2,Q3,Q4,Q3,Q4,Q1,0,Q2,12
291,10,0,0,Q2,Q2,Q2,0,Q3,Q2,0,Q1,12
291,11,0,0,Q2,Q3,Q2,0,Q3,0,0,Q2,12
291,12,0,0,Q1,Q2,0,0,Q2,0,0,Q1,12
291,13,Q3,Q3,Q3,Q1,Q2,Q3,Q1,0,0,0,12
292,2,0,0,Q2,Q2,Q4,0,Q1,0,0,Q3,12
292,3,Q1,Q4,Q2,Q4,Q3,Q1,Q3,0,0,Q3,12
292,4,Q1,Q1,Q3,Q3,Q2,Q1,Q3,0,0,Q1,12
292,5,Q1,Q1,Q4,Q3,0,Q1,Q3,0,0,Q2,12
292,6,Q2,Q1,Q2,Q2,Q1,Q3,Q2,0,0,Q2,12
292,7,0,0,Q3,Q2,Q3,0,Q3,Q1,0,Q4,12
292,8,0,0,Q3,Q2,Q1,0,Q3,Q2,0,Q4,12
292,9,Q1,Q4,Q3,Q2,Q4,Q2,Q3,0,0,Q3,12
292,10,0,0,Q2,Q3,0,0,Q3,0,Q3,Q1,12
292,11,Q1,Q1,Q2,Q3,0,Q1,Q3,0,0,Q4,12
292,12,Q1,Q4,Q2,Q3,Q1,0,Q4,0,0,Q4,12
292,13,Q2,Q2,Q4,Q3,Q1,Q2,Q4,Q4,0,Q4,12
295,2,0,0,0,0,0,0,0,0,0,0,11
295,3,0,0,0,0,0,0,0,0,0,0,11
295,4,0,0,Q1,Q4,Q1,0,Q2,Q1,0,Q1,11
295,5,0,0,0,0,0,0,Q1,0,0,Q1,11
295,6,Q1,Q4,Q1,Q2,0,0,Q1,0,0,0,11
295,7,0,0,Q2,Q3,Q3,0,Q3,0,0,Q2,11
295,8,0,0,Q1,Q4,Q3,0,Q2,0,0,Q1,11
295,10,0,0,0,0,0,0,Q1,0,0,Q3,11
295,11,0,0,Q1,Q4,0,0,Q2,0,0,Q1,11
295,12,0,0,Q2,Q3,0,0,Q2,0,0,0,11
295,13,0,0,Q1,Q1,0,0,Q2,0,0,0,11
296,2,Q1,Q4,Q2,Q2,Q1,Q1,Q3,Q1,Q1,Q2,12
296,3,Q1,Q2,Q4,Q1,0,0,Q1,0,0,Q1,12
296,4,0,0,Q3,Q1,0,0,Q1,0,Q3,Q1,12
296,5,0,0,Q3,Q1,0,0,Q2,0,Q2,Q2,12
296,6,Q2,Q4,Q1,Q3,0,Q1,Q1,0,Q4,Q1,12
296,7,0,0,Q1,Q3,0,0,0,0,0,0,12
